,Unnamed: 0,Time,Open,High,Low,Last,Change,%Chg,Volume,Classification
2203,2203,03/31/2010,116.95,117.52,116.61,117.0,-0.4,-0.34%,161078592.0,False
2204,2204,03/30/2010,117.46,117.83,116.91,117.4,0.08,+0.07%,145772400.0,True
2205,2205,03/29/2010,117.17,117.53,116.69,117.32,0.74,+0.63%,134513408.0,True
2206,2206,03/26/2010,116.87,117.42,116.12,116.58,-0.07,-0.06%,205807600.0,False
2207,2207,03/25/2010,117.63,118.17,116.51,116.65,-0.19,-0.16%,223396192.0,False
2208,2208,03/24/2010,116.97,117.43,115.58,116.84,-0.57,-0.49%,196183296.0,False
2209,2209,03/23/2010,116.76,117.51,116.38,117.41,0.82,+0.70%,182941504.0,True
2210,2210,03/22/2010,115.31,116.8,115.24,116.59,0.62,+0.53%,184477696.0,True
2211,2211,03/19/2010,116.96,117.29,115.52,115.97,-1.07,-0.91%,226641104.0,False
2212,2212,03/18/2010,117.11,117.27,116.57,117.04,-0.06,-0.05%,196508704.0,False
2213,2213,03/17/2010,116.76,117.48,116.42,117.1,0.69,+0.59%,177467008.0,True
2214,2214,03/16/2010,115.81,116.52,115.49,116.41,0.92,+0.80%,168672896.0,True
2215,2215,03/15/2010,115.26,115.58,114.6,115.49,0.03,+0.03%,146816608.0,True
2216,2216,03/12/2010,115.95,115.97,115.14,115.46,0.01,+0.01%,162074704.0,True
2217,2217,03/11/2010,114.7,115.48,114.35,115.45,0.48,+0.42%,160875808.0,True
2218,2218,03/10/2010,114.51,115.28,114.41,114.97,0.51,+0.45%,186087696.0,True
2219,2219,03/09/2010,113.93,114.99,113.87,114.46,0.19,+0.17%,154556496.0,True
2220,2220,03/08/2010,114.26,114.52,114.07,114.27,0.02,+0.02%,114631000.0,True
2221,2221,03/05/2010,113.37,114.34,113.1,114.25,1.61,+1.43%,176118704.0,True
2222,2222,03/04/2010,112.45,112.8,112.03,112.64,0.34,+0.30%,135770304.0,True
2223,2223,03/03/2010,112.49,112.97,112.02,112.3,0.1,+0.09%,150784896.0,True
2224,2224,03/02/2010,112.37,112.74,112.0,112.2,0.31,+0.28%,160992192.0,True
2225,2225,03/01/2010,111.2,112.0,111.17,111.89,1.15,+1.04%,147709408.0,True
2226,2226,02/26/2010,110.77,111.12,110.11,110.74,0.07,+0.06%,173589200.0,True
2227,2227,02/25/2010,109.24,110.75,108.94,110.67,-0.15,-0.14%,259634592.0,False
2228,2228,02/24/2010,110.14,111.0,109.86,110.82,1.01,+0.92%,176350592.0,True
2229,2229,02/23/2010,110.86,111.2,109.52,109.81,-1.35,-1.21%,207496896.0,False
2230,2230,02/22/2010,111.55,111.58,110.83,111.16,0.02,+0.02%,132346704.0,True
2231,2231,02/19/2010,110.62,111.57,110.36,111.14,0.23,+0.21%,215682592.0,True
2232,2232,02/18/2010,110.08,111.14,110.03,110.91,0.65,+0.59%,193708400.0,True
2233,2233,02/17/2010,110.27,110.41,109.74,110.26,0.52,+0.47%,168844992.0,True
2234,2234,02/16/2010,108.86,109.85,107.82,109.74,1.7,+1.57%,159315600.0,True
2235,2235,02/12/2010,106.99,108.1,106.51,108.04,-0.09,-0.08%,304622016.0,False
2236,2236,02/11/2010,106.87,108.25,106.25,108.13,1.12,+1.05%,223591504.0,True
2237,2237,02/10/2010,107.05,107.6,106.11,107.01,-0.21,-0.20%,240511392.0,False
2238,2238,02/09/2010,107.13,108.15,106.27,107.22,1.33,+1.26%,337820416.0,True
2239,2239,02/08/2010,106.74,107.33,105.81,105.89,-0.77,-0.72%,224166800.0,False
2240,2240,02/05/2010,106.56,106.88,104.58,106.66,0.22,+0.21%,493585696.0,True
2241,2241,02/04/2010,108.98,109.03,106.42,106.44,-3.39,-3.09%,356715584.0,False
2242,2242,02/03/2010,109.88,110.48,109.51,109.83,-0.55,-0.50%,172730592.0,False
2243,2243,02/02/2010,109.26,110.59,108.88,110.38,1.32,+1.21%,216327808.0,True
2244,2244,02/01/2010,108.15,109.07,107.5,109.06,1.67,+1.56%,187864800.0,True
2245,2245,01/29/2010,109.04,109.8,107.22,107.39,-1.18,-1.09%,310677504.0,False
2246,2246,01/28/2010,110.19,110.25,107.91,108.57,-1.26,-1.15%,316104096.0,False
2247,2247,01/27/2010,109.17,110.08,108.33,109.83,0.52,+0.48%,271863712.0,True
2248,2248,01/26/2010,109.34,110.47,109.04,109.31,-0.46,-0.42%,211168304.0,False
2249,2249,01/25/2010,110.21,110.41,109.41,109.77,0.56,+0.51%,186937104.0,True
2250,2250,01/22/2010,111.2,111.74,109.09,109.21,-2.49,-2.23%,345941408.0,False
2251,2251,01/21/2010,113.92,114.27,111.56,111.7,-2.19,-1.92%,344859392.0,False
2252,2252,01/20/2010,114.28,114.45,112.98,113.89,-1.17,-1.02%,216490000.0,False
2253,2253,01/19/2010,113.62,115.13,113.59,115.06,1.42,+1.25%,139170096.0,True
2254,2254,01/15/2010,114.73,114.84,113.2,113.64,-1.29,-1.12%,212267904.0,False
2255,2255,01/14/2010,114.49,115.14,114.42,114.93,0.31,+0.27%,115783696.0,True
2256,2256,01/13/2010,113.95,114.94,113.37,114.62,0.96,+0.84%,161821792.0,True
2257,2257,01/12/2010,113.97,114.21,113.22,113.66,-1.07,-0.93%,163333408.0,False
2258,2258,01/11/2010,115.08,115.13,114.24,114.73,0.16,+0.14%,106225200.0,True
2259,2259,01/08/2010,113.89,114.62,113.66,114.57,0.38,+0.33%,126402704.0,True
2260,2260,01/07/2010,113.5,114.33,113.18,114.19,0.48,+0.42%,131091000.0,True
2261,2261,01/06/2010,113.52,113.99,113.43,113.71,0.08,+0.07%,116074400.0,True
2262,2262,01/05/2010,113.26,113.68,112.85,113.63,0.3,+0.26%,111579800.0,True
2263,2263,01/04/2010,112.37,113.39,111.51,113.33,1.89,+1.70%,118944304.0,True
2264,2264,12/31/2009,112.77,112.8,111.39,111.44,-1.08,-0.96%,90637696.0,False
2265,2265,12/30/2009,112.23,112.65,112.17,112.52,-0.04,-0.04%,73138304.0,False
2266,2266,12/29/2009,113.01,113.03,112.55,112.56,-0.16,-0.14%,80572400.0,False
2267,2267,12/28/2009,112.9,112.99,112.32,112.72,0.24,+0.21%,87508400.0,True
2268,2268,12/24/2009,112.19,112.6,111.99,112.48,0.53,+0.47%,39677400.0,True
2269,2269,12/23/2009,112.0,112.11,111.5,111.95,0.22,+0.20%,111783000.0,True
2270,2270,12/22/2009,111.57,111.97,111.42,111.73,0.4,+0.36%,91707400.0,True
2271,2271,12/21/2009,110.76,111.7,110.76,111.33,1.12,+1.02%,118104200.0,True
2272,2272,12/18/2009,110.2,110.3,109.28,110.21,0.03,+0.03%,174341104.0,True
2273,2273,12/17/2009,110.72,110.93,110.08,110.18,-1.34,-1.20%,183390096.0,False
2274,2274,12/16/2009,111.8,112.13,111.27,111.52,0.17,+0.15%,155358096.0,True
2275,2275,12/15/2009,111.46,111.92,111.0,111.35,-0.52,-0.46%,120408704.0,False
2276,2276,12/14/2009,111.87,112.0,111.37,111.87,0.76,+0.68%,107141504.0,True
2277,2277,12/11/2009,111.11,111.36,110.61,111.11,0.47,+0.42%,124854000.0,True
2278,2278,12/10/2009,110.7,111.12,110.45,110.64,0.62,+0.56%,138014592.0,True
2279,2279,12/09/2009,109.58,110.18,109.02,110.02,0.41,+0.37%,155063296.0,True
2280,2280,12/08/2009,110.04,110.77,109.27,109.61,-1.23,-1.11%,169863600.0,False
2281,2281,12/07/2009,110.91,111.53,110.49,110.84,-0.17,-0.15%,127973696.0,False
2282,2282,12/04/2009,111.84,112.38,110.04,111.01,0.63,+0.57%,274907712.0,True
2283,2283,12/03/2009,111.55,112.18,110.29,110.38,-0.87,-0.78%,167324800.0,False
2284,2284,12/02/2009,111.28,112.01,110.92,111.25,-0.05,-0.04%,132315000.0,False
2285,2285,12/01/2009,110.92,111.66,110.73,111.3,1.36,+1.24%,159611392.0,True
2286,2286,11/30/2009,109.48,110.2,108.12,109.94,0.37,+0.34%,160874496.0,True
2287,2287,11/27/2009,108.4,110.32,108.29,109.57,-1.81,-1.63%,126001800.0,False
2288,2288,11/25/2009,111.17,111.5,110.82,111.38,0.39,+0.35%,109564704.0,True
2289,2289,11/24/2009,111.0,111.2,110.01,110.99,0.17,+0.15%,138419600.0,True
2290,2290,11/23/2009,110.72,111.74,110.6,110.82,1.39,+1.27%,148010096.0,True
2291,2291,11/20/2009,109.25,109.76,109.01,109.43,-0.39,-0.36%,134195904.0,False
2292,2292,11/19/2009,110.51,111.31,109.13,109.82,-1.45,-1.30%,208734496.0,False
2293,2293,11/18/2009,111.26,111.43,110.57,111.27,-0.07,-0.06%,156486704.0,False
2294,2294,11/17/2009,110.92,111.39,110.5,111.34,0.13,+0.12%,147134096.0,True
2295,2295,11/16/2009,110.38,111.69,110.32,111.21,1.59,+1.45%,210922000.0,True
2296,2296,11/13/2009,109.31,110.09,108.75,109.62,0.59,+0.54%,150962896.0,True
2297,2297,11/12/2009,110.0,110.57,108.75,109.03,-1.12,-1.02%,157144400.0,False
2298,2298,11/11/2009,110.31,110.82,109.62,110.15,0.56,+0.51%,169466096.0,True
2299,2299,11/10/2009,109.31,109.93,108.97,109.59,0.02,+0.02%,171898704.0,True
2300,2300,11/09/2009,107.95,109.63,107.87,109.57,2.44,+2.28%,159495600.0,True
2301,2301,11/06/2009,106.26,107.4,106.05,107.13,0.28,+0.26%,170953600.0,True
2302,2302,11/05/2009,105.66,106.88,105.44,106.85,1.93,+1.84%,180015104.0,True
2303,2303,11/04/2009,105.51,106.33,104.65,104.92,0.27,+0.26%,247996608.0,True
2304,2304,11/03/2009,103.74,104.8,103.54,104.65,0.33,+0.32%,228359008.0,True
2305,2305,11/02/2009,104.13,105.41,103.08,104.32,0.76,+0.73%,254489696.0,True
2306,2306,10/30/2009,106.3,106.62,103.44,103.56,-3.09,-2.90%,325608000.0,False
2307,2307,10/29/2009,105.19,106.86,104.94,106.65,2.24,+2.15%,198110496.0,True
2308,2308,10/28/2009,106.15,106.48,104.35,104.41,-2.01,-1.89%,248820608.0,False
2309,2309,10/27/2009,107.03,107.39,106.16,106.42,-0.49,-0.46%,252765104.0,False
2310,2310,10/26/2009,108.2,109.31,106.61,106.91,-1.17,-1.08%,242028096.0,False
2311,2311,10/23/2009,109.69,109.76,107.63,108.08,-1.25,-1.14%,240033200.0,False
2312,2312,10/22/2009,108.19,109.68,107.5,109.33,1.1,+1.02%,238443904.0,True
2313,2313,10/21/2009,109.04,110.31,108.15,108.23,-0.98,-0.90%,225787296.0,False
2314,2314,10/20/2009,109.95,109.98,108.68,109.21,-0.58,-0.53%,180920992.0,False
2315,2315,10/19/2009,109.07,110.13,108.73,109.79,0.9,+0.83%,159530304.0,True
2316,2316,10/16/2009,108.8,109.27,108.23,108.89,-0.82,-0.75%,192069296.0,False
2317,2317,10/15/2009,108.78,109.71,108.73,109.71,0.4,+0.37%,173872992.0,True
2318,2318,10/14/2009,108.72,109.42,107.42,109.31,1.85,+1.72%,191421504.0,True
2319,2319,10/13/2009,107.39,107.71,106.76,107.46,-0.22,-0.20%,157692608.0,False
2320,2320,10/12/2009,107.76,108.09,107.28,107.68,0.42,+0.39%,118030896.0,True
2321,2321,10/09/2009,106.64,107.26,106.36,107.26,0.65,+0.61%,135008192.0,True
2322,2322,10/08/2009,106.55,107.17,105.84,106.61,0.81,+0.77%,183305696.0,True
2323,2323,10/07/2009,105.27,105.91,105.07,105.8,0.29,+0.27%,159200096.0,True
2324,2324,10/06/2009,104.77,106.11,104.71,105.51,1.49,+1.43%,202491008.0,True
2325,2325,10/05/2009,102.9,104.32,102.6,104.02,1.53,+1.49%,149874896.0,True
2326,2326,10/02/2009,102.02,103.1,101.99,102.49,-0.51,-0.50%,224748704.0,False
2327,2327,10/01/2009,105.34,105.73,102.95,103.0,-2.59,-2.45%,281836800.0,False
2328,2328,09/30/2009,106.36,106.46,104.62,105.59,-0.41,-0.39%,254382896.0,False
2329,2329,09/29/2009,106.51,107.02,105.78,106.0,-0.32,-0.30%,133733800.0,False
2330,2330,09/28/2009,104.85,106.55,104.83,106.32,1.87,+1.79%,118284704.0,True
2331,2331,09/25/2009,104.78,105.36,104.09,104.45,-0.56,-0.53%,204058896.0,False
2332,2332,09/24/2009,106.41,106.64,104.55,105.01,-1.17,-1.10%,228636704.0,False
2333,2333,09/23/2009,107.32,108.03,105.99,106.18,-0.89,-0.83%,225947296.0,False
2334,2334,09/22/2009,107.08,107.37,106.6,107.07,0.62,+0.58%,143126592.0,True
2335,2335,09/21/2009,105.89,107.0,105.66,106.45,-0.27,-0.25%,151891904.0,False
2336,2336,09/18/2009,107.15,107.16,106.36,106.72,-0.44,-0.41%,153791104.0,False
2337,2337,09/17/2009,107.17,108.06,106.57,107.16,-0.16,-0.15%,229170800.0,False
2338,2338,09/16/2009,106.1,107.34,105.73,107.32,1.6,+1.51%,206388192.0,True
2339,2339,09/15/2009,105.45,106.11,104.76,105.72,0.44,+0.42%,196795808.0,True
2340,2340,09/14/2009,103.88,105.46,103.15,105.28,0.51,+0.49%,149593696.0,True
2341,2341,09/11/2009,104.99,105.3,104.28,104.77,-0.02,-0.02%,152383504.0,False
2342,2342,09/10/2009,103.8,104.86,103.22,104.79,1.06,+1.02%,162894800.0,True
2343,2343,09/09/2009,103.12,104.08,102.8,103.73,0.79,+0.77%,154612400.0,True
2344,2344,09/08/2009,103.0,103.05,102.39,102.94,0.88,+0.86%,132909000.0,True
2345,2345,09/04/2009,100.85,102.09,100.55,102.06,1.41,+1.40%,142687808.0,True
2346,2346,09/03/2009,100.4,100.77,99.59,100.65,0.83,+0.83%,143572304.0,True
2347,2347,09/02/2009,99.78,100.44,99.57,99.82,-0.38,-0.38%,171804896.0,False
2348,2348,09/01/2009,101.95,103.24,99.99,100.2,-2.26,-2.21%,321276512.0,False
2349,2349,08/31/2009,102.37,102.58,101.79,102.46,-0.92,-0.89%,176051504.0,False
2350,2350,08/28/2009,104.23,104.35,102.67,103.38,-0.02,-0.02%,147024096.0,False
2351,2351,08/27/2009,103.11,103.72,101.94,103.4,0.23,+0.22%,196230000.0,True
2352,2352,08/26/2009,102.84,103.64,102.49,103.17,0.01,+0.01%,194620608.0,True
2353,2353,08/25/2009,103.37,104.26,102.94,103.16,0.2,+0.19%,215308400.0,True
2354,2354,08/24/2009,103.39,103.95,102.59,102.96,-0.01,-0.01%,191278896.0,False
2355,2355,08/21/2009,101.82,103.13,101.62,102.97,1.98,+1.96%,224604896.0,True
2356,2356,08/20/2009,100.09,101.22,99.87,100.99,1.03,+1.03%,174131200.0,True
2357,2357,08/19/2009,98.31,100.3,98.21,99.96,0.87,+0.88%,192812704.0,True
2358,2358,08/18/2009,98.53,99.44,98.35,99.09,0.78,+0.79%,173461408.0,True
2359,2359,08/17/2009,98.85,98.95,98.11,98.31,-2.48,-2.46%,237881104.0,False
2360,2360,08/14/2009,101.52,101.6,99.7,100.79,-0.78,-0.77%,199691200.0,False
2361,2361,08/13/2009,101.26,101.61,100.26,101.57,0.77,+0.76%,176449408.0,True
2362,2362,08/12/2009,99.56,101.56,99.51,100.8,1.07,+1.07%,219043504.0,True
2363,2363,08/11/2009,100.54,100.61,99.46,99.73,-1.26,-1.25%,157300704.0,False
2364,2364,08/10/2009,100.74,101.22,100.27,100.99,-0.21,-0.21%,130898096.0,False
2365,2365,08/07/2009,100.94,102.03,100.39,101.2,1.31,+1.31%,220684400.0,True
2366,2366,08/06/2009,100.87,101.02,99.42,99.89,-0.52,-0.52%,193203696.0,False
2367,2367,08/05/2009,100.77,100.85,99.58,100.41,-0.29,-0.29%,184726304.0,False
2368,2368,08/04/2009,99.99,100.84,99.78,100.7,0.26,+0.26%,176714496.0,True
2369,2369,08/03/2009,99.85,100.53,99.31,100.44,1.63,+1.65%,175776704.0,True
2370,2370,07/31/2009,98.65,99.47,98.38,98.81,0.14,+0.14%,207357408.0,True
2371,2371,07/30/2009,98.83,99.83,98.6,98.67,1.02,+1.04%,225564000.0,True
2372,2372,07/29/2009,97.44,98.09,96.98,97.65,-0.24,-0.25%,194399296.0,False
2373,2373,07/28/2009,97.66,98.37,97.06,97.89,-0.46,-0.47%,186685696.0,False
2374,2374,07/27/2009,97.88,98.4,97.34,98.35,0.29,+0.30%,159246304.0,True
2375,2375,07/24/2009,97.2,98.14,96.69,98.06,0.4,+0.41%,154002896.0,True
2376,2376,07/23/2009,95.61,98.08,95.53,97.66,2.11,+2.21%,258795504.0,True
2377,2377,07/22/2009,94.96,96.13,94.89,95.55,-0.02,-0.02%,196067504.0,False
2378,2378,07/21/2009,95.87,95.9,94.42,95.57,0.44,+0.46%,217718096.0,True
2379,2379,07/20/2009,94.68,95.29,94.19,95.13,1.0,+1.06%,164179392.0,True
2380,2380,07/17/2009,94.06,94.32,93.54,94.13,1.02,+1.10%,138561600.0,True
2381,2381,07/16/2009,93.0,94.51,92.82,93.11,-0.15,-0.16%,231174496.0,False
2382,2382,07/15/2009,91.81,93.51,90.68,93.26,2.65,+2.92%,220877792.0,True
2383,2383,07/14/2009,90.38,90.69,89.73,90.61,0.51,+0.57%,181555296.0,True
2384,2384,07/13/2009,88.31,90.17,87.59,90.1,2.14,+2.43%,217316304.0,True
2385,2385,07/10/2009,87.7,88.49,87.35,87.96,-0.21,-0.24%,173517904.0,False
2386,2386,07/09/2009,88.61,88.9,87.91,88.17,0.17,+0.19%,163777504.0,True
2387,2387,07/08/2009,88.59,88.8,87.0,88.0,-0.06,-0.07%,248050496.0,False
2388,2388,07/07/2009,89.71,89.82,88.0,88.06,-1.74,-1.94%,198592096.0,False
2389,2389,07/06/2009,88.94,89.93,88.66,89.8,-0.01,-0.01%,170679504.0,False
2390,2390,07/02/2009,91.13,92.36,89.76,89.81,-2.52,-2.73%,212309792.0,False
2391,2391,07/01/2009,92.34,93.23,92.21,92.33,0.38,+0.41%,173041104.0,True
2392,2392,06/30/2009,92.72,93.06,91.27,91.95,-0.75,-0.81%,228888096.0,False
2393,2393,06/29/2009,92.11,92.82,91.6,92.7,0.86,+0.94%,168481200.0,True
2394,2394,06/26/2009,91.77,92.24,91.27,91.84,-0.24,-0.26%,167578896.0,False
2395,2395,06/25/2009,89.67,92.17,89.57,92.08,1.96,+2.17%,279410912.0,True
2396,2396,06/24/2009,90.16,91.08,89.6,90.12,0.77,+0.86%,211577600.0,True
2397,2397,06/23/2009,89.47,89.88,88.85,89.35,0.07,+0.08%,188309600.0,True
2398,2398,06/22/2009,91.15,91.19,89.25,89.28,-2.76,-3.00%,251913600.0,False
2399,2399,06/19/2009,92.58,92.7,91.52,92.04,-0.18,-0.20%,215655504.0,False
2400,2400,06/18/2009,91.69,92.67,91.25,92.22,0.67,+0.73%,211724496.0,True
2401,2401,06/17/2009,91.6,92.33,90.83,91.55,-0.09,-0.10%,223351696.0,False
2402,2402,06/16/2009,93.23,93.29,91.58,91.64,-1.26,-1.36%,227193600.0,False
2403,2403,06/15/2009,93.96,94.02,92.4,92.9,-2.18,-2.29%,224164400.0,False
2404,2404,06/12/2009,94.4,95.14,94.0,95.08,0.26,+0.27%,184365696.0,True
2405,2405,06/11/2009,94.58,96.11,94.56,94.82,0.42,+0.44%,275363488.0,True
2406,2406,06/10/2009,95.48,95.49,93.19,94.4,-0.24,-0.25%,295947392.0,False
2407,2407,06/09/2009,94.69,95.14,94.02,94.64,0.48,+0.51%,225018592.0,True
2408,2408,06/08/2009,93.84,95.1,93.04,94.16,-0.39,-0.41%,238533904.0,False
2409,2409,06/05/2009,95.49,95.67,93.8,94.55,0.02,+0.02%,284232000.0,True
2410,2410,06/04/2009,94.0,94.67,93.3,94.53,0.88,+0.94%,210028800.0,True
2411,2411,06/03/2009,94.04,94.13,92.76,93.65,-1.2,-1.27%,235363504.0,False
2412,2412,06/02/2009,94.4,95.37,94.27,94.85,0.08,+0.08%,230803600.0,True
2413,2413,06/01/2009,93.67,95.17,93.43,94.77,2.24,+2.42%,276194112.0,True
2414,2414,05/29/2009,91.42,93.7,90.68,92.53,1.61,+1.77%,258516704.0,True
2415,2415,05/28/2009,90.46,91.34,89.1,90.92,1.25,+1.39%,289073888.0,True
2416,2416,05/27/2009,91.44,91.75,89.53,89.67,-1.63,-1.79%,246198592.0,False
2417,2417,05/26/2009,88.36,91.56,88.32,91.3,2.28,+2.56%,236200096.0,True
2418,2418,05/22/2009,89.46,90.0,88.68,89.02,-0.19,-0.21%,166777296.0,False
2419,2419,05/21/2009,89.46,89.8,88.26,89.21,-1.3,-1.44%,258960192.0,False
2420,2420,05/20/2009,91.95,92.8,90.41,90.51,-0.61,-0.67%,285780800.0,False
2421,2421,05/19/2009,91.18,91.97,90.81,91.12,-0.11,-0.12%,206015104.0,False
2422,2422,05/18/2009,89.55,91.34,88.57,91.23,2.52,+2.84%,242142592.0,True
2423,2423,05/15/2009,89.37,90.0,88.15,88.71,-0.73,-0.82%,255261904.0,False
2424,2424,05/14/2009,88.72,90.12,88.5,89.44,0.76,+0.86%,260043696.0,True
2425,2425,05/13/2009,89.74,90.01,88.5,88.68,-2.29,-2.52%,269521600.0,False
2426,2426,05/12/2009,91.63,91.83,89.85,90.97,-0.27,-0.30%,282299808.0,False
2427,2427,05/11/2009,91.7,92.11,91.04,91.24,-1.74,-1.87%,247841792.0,False
2428,2428,05/08/2009,92.03,93.22,90.91,92.98,2.12,+2.33%,299063616.0,True
2429,2429,05/07/2009,93.01,93.15,90.28,90.86,-1.28,-1.39%,317752192.0,False
2430,2430,05/06/2009,91.68,92.2,90.61,92.14,1.57,+1.73%,291812288.0,True
2431,2431,05/05/2009,90.57,90.93,89.84,90.57,-0.31,-0.34%,242987104.0,False
2432,2432,05/04/2009,88.55,90.94,88.38,90.88,2.99,+3.40%,287006912.0,True
2433,2433,05/01/2009,87.44,88.21,86.72,87.89,0.47,+0.54%,236082208.0,True
2434,2434,04/30/2009,88.55,89.02,86.92,87.42,0.03,+0.03%,301359616.0,True
2435,2435,04/29/2009,86.52,88.36,86.3,87.39,1.82,+2.13%,311447200.0,True
2436,2436,04/28/2009,84.97,86.59,84.76,85.57,-0.27,-0.31%,247722208.0,False
2437,2437,04/27/2009,85.68,87.01,85.54,85.84,-0.82,-0.95%,289538816.0,False
2438,2438,04/24/2009,86.03,87.31,85.69,86.66,1.29,+1.51%,287648000.0,True
2439,2439,04/23/2009,84.71,85.42,83.63,85.37,0.83,+0.98%,324832704.0,True
2440,2440,04/22/2009,84.29,86.34,84.07,84.54,-0.52,-0.61%,340360512.0,False
2441,2441,04/21/2009,82.82,85.13,82.75,85.06,1.63,+1.95%,300435104.0,True
2442,2442,04/20/2009,85.54,87.05,83.34,83.43,-3.65,-4.19%,293623904.0,False
2443,2443,04/17/2009,86.83,87.65,86.14,87.08,0.58,+0.67%,262600704.0,True
2444,2444,04/16/2009,85.93,87.15,84.77,86.5,1.25,+1.47%,335132512.0,True
2445,2445,04/15/2009,83.84,85.42,83.61,85.25,0.9,+1.07%,250680608.0,True
2446,2446,04/14/2009,85.03,85.76,84.08,84.35,-1.48,-1.72%,276481408.0,False
2447,2447,04/13/2009,84.92,86.54,84.58,85.83,0.02,+0.02%,224828304.0,True
2448,2448,04/09/2009,84.67,85.82,84.33,85.81,3.28,+3.97%,269618304.0,True
2449,2449,04/08/2009,82.06,82.94,81.54,82.53,0.88,+1.08%,230264608.0,True
2450,2450,04/07/2009,82.25,82.65,81.51,81.65,-1.95,-2.33%,258976000.0,False
2451,2451,04/06/2009,83.34,84.27,82.29,83.6,-0.66,-0.78%,264755008.0,False
2452,2452,04/03/2009,83.49,84.28,82.67,84.26,0.83,+0.99%,284580896.0,True
2453,2453,04/02/2009,83.08,84.61,81.13,83.43,2.37,+2.92%,476185504.0,True
2454,2454,04/01/2009,78.53,81.42,78.33,81.06,1.54,+1.94%,376909088.0,True
2455,2455,03/31/2009,79.56,81.08,79.05,79.52,0.73,+0.93%,364107008.0,True
2456,2456,03/30/2009,79.8,79.87,77.96,78.79,-2.82,-3.46%,323992800.0,False
2457,2457,03/27/2009,82.05,82.53,81.31,81.61,-1.5,-1.80%,322312896.0,False
2458,2458,03/26/2009,82.25,83.3,81.32,83.11,1.66,+2.04%,421926400.0,True
2459,2459,03/25/2009,81.23,82.7,79.06,81.45,0.85,+1.05%,441790496.0,True
2460,2460,03/24/2009,81.24,82.36,80.51,80.6,-1.62,-1.97%,330794304.0,False
2461,2461,03/23/2009,78.74,82.29,78.31,82.22,5.51,+7.18%,420073408.0,True
2462,2462,03/20/2009,78.76,78.91,76.53,76.71,-2.23,-2.82%,371145696.0,False
2463,2463,03/19/2009,80.93,81.0,78.69,78.94,-0.99,-1.24%,428568704.0,False
2464,2464,03/18/2009,77.81,80.9,77.07,79.93,1.75,+2.24%,473464512.0,True
2465,2465,03/17/2009,76.07,78.36,75.45,78.18,2.32,+3.06%,356923200.0,True
2466,2466,03/16/2009,76.96,77.97,75.81,75.86,-0.23,-0.30%,360765504.0,False
2467,2467,03/13/2009,76.01,76.98,74.73,76.09,0.59,+0.78%,337032608.0,True
2468,2468,03/12/2009,72.62,75.75,71.97,75.5,2.86,+3.94%,409744992.0,True
2469,2469,03/11/2009,73.0,73.75,71.83,72.64,0.47,+0.65%,356694112.0,True
2470,2470,03/10/2009,69.51,72.37,69.37,72.17,4.06,+5.96%,406048192.0,True
2471,2471,03/09/2009,67.95,70.0,67.73,68.11,-0.81,-1.18%,379744512.0,False
2472,2472,03/06/2009,69.4,70.45,67.1,68.92,0.12,+0.17%,490456000.0,True
2473,2473,03/05/2009,70.1,71.73,68.17,68.8,-2.93,-4.08%,485360992.0,False
2474,2474,03/04/2009,71.23,72.87,70.07,71.73,1.66,+2.37%,462675008.0,True
2475,2475,03/03/2009,71.61,71.7,69.64,70.07,-0.53,-0.75%,443678208.0,False
2476,2476,03/02/2009,72.52,73.92,70.37,70.6,-3.33,-4.50%,426347584.0,False
2477,2477,02/27/2009,74.01,75.69,73.81,73.93,-1.69,-2.23%,470529792.0,False
2478,2478,02/26/2009,77.82,78.37,75.53,75.62,-1.25,-1.63%,363292512.0,False
2479,2479,02/25/2009,77.14,78.42,75.63,76.87,-0.61,-0.79%,461865312.0,False
2480,2480,02/24/2009,75.29,77.95,74.7,77.48,2.83,+3.79%,426345888.0,True
2481,2481,02/23/2009,78.27,78.27,74.59,74.65,-2.77,-3.58%,379502688.0,False
2482,2482,02/20/2009,76.73,78.34,75.77,77.42,-0.76,-0.97%,477163712.0,False
