,STATION,NAME,DATE,AWND,PRCP,TAVG,TMAX,TMIN
3182,USW00014732,"LAGUARDIA AIRPORT, NY US",09/18/2017,11.41,0.0,71.0,74,68
3183,USW00014732,"LAGUARDIA AIRPORT, NY US",09/19/2017,16.33,0.19,72.0,78,69
3184,USW00014732,"LAGUARDIA AIRPORT, NY US",09/20/2017,14.09,0.0,74.0,78,71
3185,USW00014732,"LAGUARDIA AIRPORT, NY US",09/21/2017,11.41,0.0,76.0,79,72
3186,USW00014732,"LAGUARDIA AIRPORT, NY US",09/22/2017,13.65,0.0,74.0,81,68
3187,USW00014732,"LAGUARDIA AIRPORT, NY US",09/23/2017,9.62,0.0,76.0,86,70
3188,USW00014732,"LAGUARDIA AIRPORT, NY US",09/24/2017,4.47,0.0,80.0,91,71
3189,USW00014732,"LAGUARDIA AIRPORT, NY US",09/25/2017,6.49,0.0,78.0,86,71
3190,USW00014732,"LAGUARDIA AIRPORT, NY US",09/26/2017,6.49,0.0,74.0,81,68
3191,USW00014732,"LAGUARDIA AIRPORT, NY US",09/27/2017,8.72,0.0,75.0,84,70
3192,USW00014732,"LAGUARDIA AIRPORT, NY US",09/28/2017,16.11,0.0,74.0,77,61
3193,USW00014732,"LAGUARDIA AIRPORT, NY US",09/29/2017,6.49,0.0,63.0,70,57
3194,USW00014732,"LAGUARDIA AIRPORT, NY US",09/30/2017,12.75,0.0,62.0,66,55
3195,USW00014732,"LAGUARDIA AIRPORT, NY US",10/01/2017,6.49,0.0,59.0,70,52
3196,USW00014732,"LAGUARDIA AIRPORT, NY US",10/02/2017,5.14,0.0,65.0,74,56
3197,USW00014732,"LAGUARDIA AIRPORT, NY US",10/03/2017,6.26,0.0,64.0,71,59
3198,USW00014732,"LAGUARDIA AIRPORT, NY US",10/04/2017,9.84,0.0,65.0,75,58
3199,USW00014732,"LAGUARDIA AIRPORT, NY US",10/05/2017,10.29,0.0,73.0,84,66
3200,USW00014732,"LAGUARDIA AIRPORT, NY US",10/06/2017,6.26,0.0,75.0,82,70
3201,USW00014732,"LAGUARDIA AIRPORT, NY US",10/07/2017,9.62,0.0,72.0,82,66
3202,USW00014732,"LAGUARDIA AIRPORT, NY US",10/08/2017,9.17,0.37,74.0,80,71
3203,USW00014732,"LAGUARDIA AIRPORT, NY US",10/09/2017,10.96,0.23,74.0,79,71
3204,USW00014732,"LAGUARDIA AIRPORT, NY US",10/10/2017,8.05,0.0,75.0,81,69
3205,USW00014732,"LAGUARDIA AIRPORT, NY US",10/11/2017,10.07,0.04,71.0,78,62
3206,USW00014732,"LAGUARDIA AIRPORT, NY US",10/12/2017,16.78,0.03,63.0,65,56
3207,USW00014732,"LAGUARDIA AIRPORT, NY US",10/13/2017,11.41,0.0,59.0,68,53
3208,USW00014732,"LAGUARDIA AIRPORT, NY US",10/14/2017,6.04,0.03,66.0,73,62
3209,USW00014732,"LAGUARDIA AIRPORT, NY US",10/15/2017,10.07,0.0,70.0,75,66
3210,USW00014732,"LAGUARDIA AIRPORT, NY US",10/16/2017,17.0,0.01,63.0,71,48
3211,USW00014732,"LAGUARDIA AIRPORT, NY US",10/17/2017,8.28,0.0,52.0,61,45
3212,USW00014732,"LAGUARDIA AIRPORT, NY US",10/18/2017,6.49,0.0,60.0,74,52
3213,USW00014732,"LAGUARDIA AIRPORT, NY US",10/19/2017,9.84,0.0,65.0,72,58
3214,USW00014732,"LAGUARDIA AIRPORT, NY US",10/20/2017,10.74,0.0,67.0,74,62
3215,USW00014732,"LAGUARDIA AIRPORT, NY US",10/21/2017,4.92,0.0,68.0,79,58
3216,USW00014732,"LAGUARDIA AIRPORT, NY US",10/22/2017,5.14,0.0,67.0,76,58
3217,USW00014732,"LAGUARDIA AIRPORT, NY US",10/23/2017,10.96,0.0,67.0,75,61
3218,USW00014732,"LAGUARDIA AIRPORT, NY US",10/24/2017,18.12,0.13,71.0,76,67
3219,USW00014732,"LAGUARDIA AIRPORT, NY US",10/25/2017,6.71,0.0,65.0,68,59
3220,USW00014732,"LAGUARDIA AIRPORT, NY US",10/26/2017,13.42,0.0,58.0,59,52
3221,USW00014732,"LAGUARDIA AIRPORT, NY US",10/27/2017,8.05,0.0,56.0,63,51
3222,USW00014732,"LAGUARDIA AIRPORT, NY US",10/28/2017,10.96,0.0,61.0,68,54
3223,USW00014732,"LAGUARDIA AIRPORT, NY US",10/29/2017,15.21,2.78,64.0,68,61
3224,USW00014732,"LAGUARDIA AIRPORT, NY US",10/30/2017,16.33,0.16,57.0,62,47
3225,USW00014732,"LAGUARDIA AIRPORT, NY US",10/31/2017,14.99,0.0,54.0,58,48
3226,USW00014732,"LAGUARDIA AIRPORT, NY US",11/01/2017,7.16,0.0,51.0,59,47
3227,USW00014732,"LAGUARDIA AIRPORT, NY US",11/02/2017,8.05,0.0,63.0,72,58
3228,USW00014732,"LAGUARDIA AIRPORT, NY US",11/03/2017,11.41,0.0,66.0,75,53
3229,USW00014732,"LAGUARDIA AIRPORT, NY US",11/04/2017,9.84,0.0,53.0,56,48
3230,USW00014732,"LAGUARDIA AIRPORT, NY US",11/05/2017,7.83,0.1,55.0,62,52
3231,USW00014732,"LAGUARDIA AIRPORT, NY US",11/06/2017,11.18,0.0,63.0,66,48
3232,USW00014732,"LAGUARDIA AIRPORT, NY US",11/07/2017,11.18,0.6,48.0,51,41
3233,USW00014732,"LAGUARDIA AIRPORT, NY US",11/08/2017,9.62,0.0,43.0,50,40
3234,USW00014732,"LAGUARDIA AIRPORT, NY US",11/09/2017,8.05,0.0,48.0,56,42
3235,USW00014732,"LAGUARDIA AIRPORT, NY US",11/10/2017,20.13,0.0,44.0,53,27
3236,USW00014732,"LAGUARDIA AIRPORT, NY US",11/11/2017,9.62,0.0,31.0,39,26
3237,USW00014732,"LAGUARDIA AIRPORT, NY US",11/12/2017,4.7,0.0,40.0,47,34
3238,USW00014732,"LAGUARDIA AIRPORT, NY US",11/13/2017,8.5,0.05,45.0,50,42
3239,USW00014732,"LAGUARDIA AIRPORT, NY US",11/14/2017,9.62,0.0,43.0,47,39
3240,USW00014732,"LAGUARDIA AIRPORT, NY US",11/15/2017,8.72,0.0,44.0,51,38
3241,USW00014732,"LAGUARDIA AIRPORT, NY US",11/16/2017,12.97,0.78,52.0,59,45
3242,USW00014732,"LAGUARDIA AIRPORT, NY US",11/17/2017,18.57,0.0,45.0,49,41
3243,USW00014732,"LAGUARDIA AIRPORT, NY US",11/18/2017,6.93,0.12,44.0,56,36
3244,USW00014732,"LAGUARDIA AIRPORT, NY US",11/19/2017,19.91,0.23,53.0,60,40
3245,USW00014732,"LAGUARDIA AIRPORT, NY US",11/20/2017,14.76,0.0,43.0,48,37
3246,USW00014732,"LAGUARDIA AIRPORT, NY US",11/21/2017,11.63,0.0,49.0,59,43
3247,USW00014732,"LAGUARDIA AIRPORT, NY US",11/22/2017,12.75,0.16,52.0,55,37
3248,USW00014732,"LAGUARDIA AIRPORT, NY US",11/23/2017,9.84,0.0,39.0,45,34
3249,USW00014732,"LAGUARDIA AIRPORT, NY US",11/24/2017,6.49,0.0,43.0,51,37
3250,USW00014732,"LAGUARDIA AIRPORT, NY US",11/25/2017,8.72,0.0,49.0,58,42
3251,USW00014732,"LAGUARDIA AIRPORT, NY US",11/26/2017,15.43,0.0,49.0,53,42
3252,USW00014732,"LAGUARDIA AIRPORT, NY US",11/27/2017,13.87,0.0,45.0,52,42
3253,USW00014732,"LAGUARDIA AIRPORT, NY US",11/28/2017,9.62,0.0,44.0,53,37
3254,USW00014732,"LAGUARDIA AIRPORT, NY US",11/29/2017,12.08,0.0,54.0,64,44
3255,USW00014732,"LAGUARDIA AIRPORT, NY US",11/30/2017,7.83,0.02,44.0,54,40
3256,USW00014732,"LAGUARDIA AIRPORT, NY US",12/01/2017,10.74,0.0,50.0,53,43
3257,USW00014732,"LAGUARDIA AIRPORT, NY US",12/02/2017,5.59,0.0,44.0,48,40
3258,USW00014732,"LAGUARDIA AIRPORT, NY US",12/03/2017,5.59,0.0,45.0,48,42
3259,USW00014732,"LAGUARDIA AIRPORT, NY US",12/04/2017,7.16,0.0,45.0,52,40
3260,USW00014732,"LAGUARDIA AIRPORT, NY US",12/05/2017,13.42,0.69,54.0,60,50
3261,USW00014732,"LAGUARDIA AIRPORT, NY US",12/06/2017,13.65,0.0,50.0,59,41
3262,USW00014732,"LAGUARDIA AIRPORT, NY US",12/07/2017,15.43,0.0,43.0,46,40
3263,USW00014732,"LAGUARDIA AIRPORT, NY US",12/08/2017,8.95,0.0,39.0,41,36
3264,USW00014732,"LAGUARDIA AIRPORT, NY US",12/09/2017,8.28,0.34,35.0,37,31
3265,USW00014732,"LAGUARDIA AIRPORT, NY US",12/10/2017,12.97,0.0,35.0,40,32
3266,USW00014732,"LAGUARDIA AIRPORT, NY US",12/11/2017,9.17,0.0,38.0,43,35
3267,USW00014732,"LAGUARDIA AIRPORT, NY US",12/12/2017,14.99,0.0,44.0,51,32
3268,USW00014732,"LAGUARDIA AIRPORT, NY US",12/13/2017,22.37,0.0,29.0,33,22
3269,USW00014732,"LAGUARDIA AIRPORT, NY US",12/14/2017,12.3,0.07,28.0,33,24
3270,USW00014732,"LAGUARDIA AIRPORT, NY US",12/15/2017,6.71,0.13,26.0,30,23
3271,USW00014732,"LAGUARDIA AIRPORT, NY US",12/16/2017,14.54,0.0,31.0,40,25
3272,USW00014732,"LAGUARDIA AIRPORT, NY US",12/17/2017,6.04,0.0,36.0,37,33
3273,USW00014732,"LAGUARDIA AIRPORT, NY US",12/18/2017,6.71,0.02,38.0,48,34
3274,USW00014732,"LAGUARDIA AIRPORT, NY US",12/19/2017,14.09,0.0,50.0,56,46
3275,USW00014732,"LAGUARDIA AIRPORT, NY US",12/20/2017,16.55,0.0,48.0,53,36
3276,USW00014732,"LAGUARDIA AIRPORT, NY US",12/21/2017,8.5,0.0,37.0,41,34
3277,USW00014732,"LAGUARDIA AIRPORT, NY US",12/22/2017,8.5,0.0,40.0,51,36
3278,USW00014732,"LAGUARDIA AIRPORT, NY US",12/23/2017,8.95,0.54,41.0,53,38
3279,USW00014732,"LAGUARDIA AIRPORT, NY US",12/24/2017,12.3,0.01,40.0,41,36
3280,USW00014732,"LAGUARDIA AIRPORT, NY US",12/25/2017,19.69,0.22,36.0,39,28
3281,USW00014732,"LAGUARDIA AIRPORT, NY US",12/26/2017,15.88,0.0,27.0,29,24
3282,USW00014732,"LAGUARDIA AIRPORT, NY US",12/27/2017,13.65,0.0,23.0,25,18
3283,USW00014732,"LAGUARDIA AIRPORT, NY US",12/28/2017,17.9,0.0,17.0,19,12
3284,USW00014732,"LAGUARDIA AIRPORT, NY US",12/29/2017,12.97,0.0,15.0,22,12
3285,USW00014732,"LAGUARDIA AIRPORT, NY US",12/30/2017,9.4,0.03,20.0,24,18
3286,USW00014732,"LAGUARDIA AIRPORT, NY US",12/31/2017,18.34,0.0,18.0,22,10
3287,USW00014732,"LAGUARDIA AIRPORT, NY US",01/01/2018,17.0,0.0,13.0,19,8
3288,USW00014732,"LAGUARDIA AIRPORT, NY US",01/02/2018,13.87,0.0,18.0,26,14
3289,USW00014732,"LAGUARDIA AIRPORT, NY US",01/03/2018,6.93,0.0,23.0,30,17
3290,USW00014732,"LAGUARDIA AIRPORT, NY US",01/04/2018,24.83,0.51,26.0,29,20
3291,USW00014732,"LAGUARDIA AIRPORT, NY US",01/05/2018,24.83,0.0,17.0,20,10
3292,USW00014732,"LAGUARDIA AIRPORT, NY US",01/06/2018,21.7,0.0,12.0,15,8
3293,USW00014732,"LAGUARDIA AIRPORT, NY US",01/07/2018,11.41,0.0,11.0,18,6
3294,USW00014732,"LAGUARDIA AIRPORT, NY US",01/08/2018,11.41,0.0,22.0,33,18
3295,USW00014732,"LAGUARDIA AIRPORT, NY US",01/09/2018,12.3,0.0,35.0,43,30
3296,USW00014732,"LAGUARDIA AIRPORT, NY US",01/10/2018,6.04,0.0,34.0,40,26
3297,USW00014732,"LAGUARDIA AIRPORT, NY US",01/11/2018,5.14,0.0,40.0,47,35
3298,USW00014732,"LAGUARDIA AIRPORT, NY US",01/12/2018,11.41,0.69,48.0,60,37
3299,USW00014732,"LAGUARDIA AIRPORT, NY US",01/13/2018,19.01,0.11,42.0,53,20
3300,USW00014732,"LAGUARDIA AIRPORT, NY US",01/14/2018,14.32,0.0,20.0,24,15
3301,USW00014732,"LAGUARDIA AIRPORT, NY US",01/15/2018,13.2,0.0,22.0,30,16
3302,USW00014732,"LAGUARDIA AIRPORT, NY US",01/16/2018,7.61,0.0,28.0,34,24
3303,USW00014732,"LAGUARDIA AIRPORT, NY US",01/17/2018,10.74,0.17,34.0,36,23
3304,USW00014732,"LAGUARDIA AIRPORT, NY US",01/18/2018,14.09,0.0,26.0,33,20
3305,USW00014732,"LAGUARDIA AIRPORT, NY US",01/19/2018,10.29,0.0,31.0,40,26
3306,USW00014732,"LAGUARDIA AIRPORT, NY US",01/20/2018,12.75,0.0,43.0,54,37
3307,USW00014732,"LAGUARDIA AIRPORT, NY US",01/21/2018,4.92,0.0,46.0,52,42
3308,USW00014732,"LAGUARDIA AIRPORT, NY US",01/22/2018,9.84,0.0,42.0,45,36
3309,USW00014732,"LAGUARDIA AIRPORT, NY US",01/23/2018,11.41,0.31,45.0,60,36
3310,USW00014732,"LAGUARDIA AIRPORT, NY US",01/24/2018,17.0,0.0,43.0,45,28
3311,USW00014732,"LAGUARDIA AIRPORT, NY US",01/25/2018,14.76,0.0,29.0,35,24
3312,USW00014732,"LAGUARDIA AIRPORT, NY US",01/26/2018,6.71,0.0,32.0,39,28
3313,USW00014732,"LAGUARDIA AIRPORT, NY US",01/27/2018,9.17,0.0,42.0,57,35
3314,USW00014732,"LAGUARDIA AIRPORT, NY US",01/28/2018,6.49,0.27,50.0,54,42
3315,USW00014732,"LAGUARDIA AIRPORT, NY US",01/29/2018,12.97,0.0,43.0,44,34
3316,USW00014732,"LAGUARDIA AIRPORT, NY US",01/30/2018,14.09,0.06,34.0,37,26
3317,USW00014732,"LAGUARDIA AIRPORT, NY US",01/31/2018,12.53,0.0,26.0,34,19
3318,USW00014732,"LAGUARDIA AIRPORT, NY US",02/01/2018,7.83,0.05,37.0,45,33
3319,USW00014732,"LAGUARDIA AIRPORT, NY US",02/02/2018,20.36,0.18,33.0,39,18
3320,USW00014732,"LAGUARDIA AIRPORT, NY US",02/03/2018,12.97,0.0,22.0,32,17
3321,USW00014732,"LAGUARDIA AIRPORT, NY US",02/04/2018,8.28,1.01,35.0,47,31
3322,USW00014732,"LAGUARDIA AIRPORT, NY US",02/05/2018,13.87,0.0,37.0,41,28
3323,USW00014732,"LAGUARDIA AIRPORT, NY US",02/06/2018,6.93,0.0,32.0,38,28
3324,USW00014732,"LAGUARDIA AIRPORT, NY US",02/07/2018,12.75,0.85,33.0,47,30
3325,USW00014732,"LAGUARDIA AIRPORT, NY US",02/08/2018,13.2,0.0,33.0,34,26
3326,USW00014732,"LAGUARDIA AIRPORT, NY US",02/09/2018,9.4,0.0,31.0,39,28
3327,USW00014732,"LAGUARDIA AIRPORT, NY US",02/10/2018,4.7,0.53,42.0,51,38
3328,USW00014732,"LAGUARDIA AIRPORT, NY US",02/11/2018,6.26,1.28,46.0,60,42
3329,USW00014732,"LAGUARDIA AIRPORT, NY US",02/12/2018,14.99,0.0,48.0,63,34
3330,USW00014732,"LAGUARDIA AIRPORT, NY US",02/13/2018,9.4,0.0,33.0,38,27
3331,USW00014732,"LAGUARDIA AIRPORT, NY US",02/14/2018,8.05,0.1,40.0,54,36
3332,USW00014732,"LAGUARDIA AIRPORT, NY US",02/15/2018,7.83,0.14,51.0,61,47
3333,USW00014732,"LAGUARDIA AIRPORT, NY US",02/16/2018,13.65,0.11,56.0,59,37
3334,USW00014732,"LAGUARDIA AIRPORT, NY US",02/17/2018,9.62,0.6,36.0,39,30
3335,USW00014732,"LAGUARDIA AIRPORT, NY US",02/18/2018,9.4,0.02,38.0,45,33
3336,USW00014732,"LAGUARDIA AIRPORT, NY US",02/19/2018,6.71,0.03,42.0,49,33
3337,USW00014732,"LAGUARDIA AIRPORT, NY US",02/20/2018,8.28,0.0,54.0,70,47
3338,USW00014732,"LAGUARDIA AIRPORT, NY US",02/21/2018,10.29,0.02,62.0,79,50
3339,USW00014732,"LAGUARDIA AIRPORT, NY US",02/22/2018,12.08,0.11,51.0,58,37
3340,USW00014732,"LAGUARDIA AIRPORT, NY US",02/23/2018,9.62,0.07,38.0,44,36
3341,USW00014732,"LAGUARDIA AIRPORT, NY US",02/24/2018,8.05,0.07,47.0,54,43
3342,USW00014732,"LAGUARDIA AIRPORT, NY US",02/25/2018,9.62,0.77,42.0,45,40
3343,USW00014732,"LAGUARDIA AIRPORT, NY US",02/26/2018,9.17,0.0,46.0,52,44
3344,USW00014732,"LAGUARDIA AIRPORT, NY US",02/27/2018,8.72,0.0,47.0,57,40
3345,USW00014732,"LAGUARDIA AIRPORT, NY US",02/28/2018,9.84,0.0,49.0,62,42
3346,USW00014732,"LAGUARDIA AIRPORT, NY US",03/01/2018,8.28,0.42,54.0,59,43
3347,USW00014732,"LAGUARDIA AIRPORT, NY US",03/02/2018,25.05,1.76,42.0,44,36
3348,USW00014732,"LAGUARDIA AIRPORT, NY US",03/03/2018,22.59,0.0,41.0,47,38
3349,USW00014732,"LAGUARDIA AIRPORT, NY US",03/04/2018,19.01,0.0,42.0,44,35
3350,USW00014732,"LAGUARDIA AIRPORT, NY US",03/05/2018,15.88,0.0,38.0,42,35
3351,USW00014732,"LAGUARDIA AIRPORT, NY US",03/06/2018,9.4,0.0,40.0,47,34
3352,USW00014732,"LAGUARDIA AIRPORT, NY US",03/07/2018,18.79,0.9,37.0,39,34
3353,USW00014732,"LAGUARDIA AIRPORT, NY US",03/08/2018,12.75,0.0,37.0,42,34
3354,USW00014732,"LAGUARDIA AIRPORT, NY US",03/09/2018,17.45,0.0,37.0,44,31
3355,USW00014732,"LAGUARDIA AIRPORT, NY US",03/10/2018,15.21,0.0,37.0,41,33
3356,USW00014732,"LAGUARDIA AIRPORT, NY US",03/11/2018,10.51,0.0,39.0,46,34
3357,USW00014732,"LAGUARDIA AIRPORT, NY US",03/12/2018,13.2,0.04,38.0,43,33
3358,USW00014732,"LAGUARDIA AIRPORT, NY US",03/13/2018,16.78,0.22,37.0,42,34
3359,USW00014732,"LAGUARDIA AIRPORT, NY US",03/14/2018,19.24,0.0,37.0,42,32
3360,USW00014732,"LAGUARDIA AIRPORT, NY US",03/15/2018,16.55,0.0,39.0,48,34
3361,USW00014732,"LAGUARDIA AIRPORT, NY US",03/16/2018,20.36,0.0,38.0,40,32
3362,USW00014732,"LAGUARDIA AIRPORT, NY US",03/17/2018,15.21,0.0,36.0,48,29
3363,USW00014732,"LAGUARDIA AIRPORT, NY US",03/18/2018,11.41,0.0,37.0,44,30
3364,USW00014732,"LAGUARDIA AIRPORT, NY US",03/19/2018,8.72,0.0,40.0,47,34
3365,USW00014732,"LAGUARDIA AIRPORT, NY US",03/20/2018,12.97,0.0,36.0,39,31
3366,USW00014732,"LAGUARDIA AIRPORT, NY US",03/21/2018,17.0,0.63,36.0,40,32
3367,USW00014732,"LAGUARDIA AIRPORT, NY US",03/22/2018,16.33,0.01,40.0,51,33
3368,USW00014732,"LAGUARDIA AIRPORT, NY US",03/23/2018,12.3,0.0,43.0,50,37
3369,USW00014732,"LAGUARDIA AIRPORT, NY US",03/24/2018,11.18,0.0,43.0,51,37
3370,USW00014732,"LAGUARDIA AIRPORT, NY US",03/25/2018,12.08,0.0,40.0,44,35
3371,USW00014732,"LAGUARDIA AIRPORT, NY US",03/26/2018,9.84,0.0,40.0,50,34
3372,USW00014732,"LAGUARDIA AIRPORT, NY US",03/27/2018,6.71,0.01,39.0,45,35
3373,USW00014732,"LAGUARDIA AIRPORT, NY US",03/28/2018,6.04,0.03,44.0,52,39
3374,USW00014732,"LAGUARDIA AIRPORT, NY US",03/29/2018,6.71,0.02,50.0,53,46
3375,USW00014732,"LAGUARDIA AIRPORT, NY US",03/30/2018,10.51,0.04,50.0,60,43
3376,USW00014732,"LAGUARDIA AIRPORT, NY US",03/31/2018,11.18,0.0,47.0,57,40
3377,USW00014732,"LAGUARDIA AIRPORT, NY US",04/01/2018,11.63,0.0,50.0,59,43
3378,USW00014732,"LAGUARDIA AIRPORT, NY US",04/02/2018,8.5,0.55,40.0,43,32
3379,USW00014732,"LAGUARDIA AIRPORT, NY US",04/03/2018,9.17,0.27,41.0,44,39
3380,USW00014732,"LAGUARDIA AIRPORT, NY US",04/04/2018,14.76,0.12,46.0,57,41
3381,USW00014732,"LAGUARDIA AIRPORT, NY US",04/05/2018,18.12,0.0,42.0,46,35
3382,USW00014732,"LAGUARDIA AIRPORT, NY US",04/06/2018,11.18,0.09,45.0,62,37
3383,USW00014732,"LAGUARDIA AIRPORT, NY US",04/07/2018,12.75,0.0,46.0,49,38
3384,USW00014732,"LAGUARDIA AIRPORT, NY US",04/08/2018,15.66,0.0,39.0,45,33
3385,USW00014732,"LAGUARDIA AIRPORT, NY US",04/09/2018,10.51,0.0,39.0,49,33
3386,USW00014732,"LAGUARDIA AIRPORT, NY US",04/10/2018,9.62,0.0,43.0,50,40
3387,USW00014732,"LAGUARDIA AIRPORT, NY US",04/11/2018,7.38,0.0,44.0,52,38
3388,USW00014732,"LAGUARDIA AIRPORT, NY US",04/12/2018,9.84,0.0,51.0,60,46
3389,USW00014732,"LAGUARDIA AIRPORT, NY US",04/13/2018,12.3,0.0,65.0,82,59
3390,USW00014732,"LAGUARDIA AIRPORT, NY US",04/14/2018,12.75,0.0,62.0,69,45
3391,USW00014732,"LAGUARDIA AIRPORT, NY US",04/15/2018,21.7,0.36,44.0,46,39
3392,USW00014732,"LAGUARDIA AIRPORT, NY US",04/16/2018,20.13,2.5,47.0,61,40
3393,USW00014732,"LAGUARDIA AIRPORT, NY US",04/17/2018,15.21,0.0,46.0,47,40
3394,USW00014732,"LAGUARDIA AIRPORT, NY US",04/18/2018,12.08,0.0,45.0,55,39
3395,USW00014732,"LAGUARDIA AIRPORT, NY US",04/19/2018,14.09,0.15,46.0,48,40
3396,USW00014732,"LAGUARDIA AIRPORT, NY US",04/20/2018,16.78,0.0,43.0,50,38
3397,USW00014732,"LAGUARDIA AIRPORT, NY US",04/21/2018,12.08,0.0,49.0,62,41
3398,USW00014732,"LAGUARDIA AIRPORT, NY US",04/22/2018,8.5,0.0,55.0,65,46
3399,USW00014732,"LAGUARDIA AIRPORT, NY US",04/23/2018,8.05,0.0,53.0,65,45
3400,USW00014732,"LAGUARDIA AIRPORT, NY US",04/24/2018,10.07,0.03,55.0,66,46
3401,USW00014732,"LAGUARDIA AIRPORT, NY US",04/25/2018,10.96,0.51,56.0,61,50
3402,USW00014732,"LAGUARDIA AIRPORT, NY US",04/26/2018,12.08,0.17,60.0,70,53
3403,USW00014732,"LAGUARDIA AIRPORT, NY US",04/27/2018,8.05,0.05,54.0,57,49
3404,USW00014732,"LAGUARDIA AIRPORT, NY US",04/28/2018,8.5,0.07,57.0,66,51
3405,USW00014732,"LAGUARDIA AIRPORT, NY US",04/29/2018,14.54,0.15,54.0,58,48
3406,USW00014732,"LAGUARDIA AIRPORT, NY US",04/30/2018,15.21,0.0,49.0,52,44
3407,USW00014732,"LAGUARDIA AIRPORT, NY US",05/01/2018,9.17,0.0,60.0,82,50
3408,USW00014732,"LAGUARDIA AIRPORT, NY US",05/02/2018,12.75,0.0,77.0,90,65
3409,USW00014732,"LAGUARDIA AIRPORT, NY US",05/03/2018,10.51,0.01,82.0,93,70
3410,USW00014732,"LAGUARDIA AIRPORT, NY US",05/04/2018,9.17,0.0,76.0,84,68
3411,USW00014732,"LAGUARDIA AIRPORT, NY US",05/05/2018,11.18,0.0,70.0,76,61
3412,USW00014732,"LAGUARDIA AIRPORT, NY US",05/06/2018,8.05,0.0,63.0,68,54
3413,USW00014732,"LAGUARDIA AIRPORT, NY US",05/07/2018,6.71,0.0,62.0,75,56
3414,USW00014732,"LAGUARDIA AIRPORT, NY US",05/08/2018,6.49,0.0,62.0,72,54
3415,USW00014732,"LAGUARDIA AIRPORT, NY US",05/09/2018,6.26,0.0,63.0,74,54
3416,USW00014732,"LAGUARDIA AIRPORT, NY US",05/10/2018,6.71,0.19,59.0,66,56
3417,USW00014732,"LAGUARDIA AIRPORT, NY US",05/11/2018,10.51,0.0,65.0,73,60
3418,USW00014732,"LAGUARDIA AIRPORT, NY US",05/12/2018,8.5,0.2,59.0,64,53
3419,USW00014732,"LAGUARDIA AIRPORT, NY US",05/13/2018,7.38,0.08,54.0,56,52
3420,USW00014732,"LAGUARDIA AIRPORT, NY US",05/14/2018,6.26,0.02,58.0,71,52
3421,USW00014732,"LAGUARDIA AIRPORT, NY US",05/15/2018,9.17,0.44,69.0,92,60
3422,USW00014732,"LAGUARDIA AIRPORT, NY US",05/16/2018,8.72,0.42,63.0,65,55
3423,USW00014732,"LAGUARDIA AIRPORT, NY US",05/17/2018,5.37,0.24,60.0,73,55
3424,USW00014732,"LAGUARDIA AIRPORT, NY US",05/18/2018,12.53,0.0,65.0,67,56
3425,USW00014732,"LAGUARDIA AIRPORT, NY US",05/19/2018,10.29,0.64,54.0,56,50
3426,USW00014732,"LAGUARDIA AIRPORT, NY US",05/20/2018,9.62,0.0,67.0,84,55
3427,USW00014732,"LAGUARDIA AIRPORT, NY US",05/21/2018,7.61,0.0,69.0,79,60
3428,USW00014732,"LAGUARDIA AIRPORT, NY US",05/22/2018,5.37,0.21,65.0,70,56
3429,USW00014732,"LAGUARDIA AIRPORT, NY US",05/23/2018,7.16,0.21,66.0,82,57
3430,USW00014732,"LAGUARDIA AIRPORT, NY US",05/24/2018,8.5,0.0,74.0,86,66
3431,USW00014732,"LAGUARDIA AIRPORT, NY US",05/25/2018,11.86,0.0,78.0,89,68
3432,USW00014732,"LAGUARDIA AIRPORT, NY US",05/26/2018,8.28,0.0,82.0,92,75
3433,USW00014732,"LAGUARDIA AIRPORT, NY US",05/27/2018,15.43,0.53,69.0,82,56
3434,USW00014732,"LAGUARDIA AIRPORT, NY US",05/28/2018,8.05,0.0,60.0,70,56
3435,USW00014732,"LAGUARDIA AIRPORT, NY US",05/29/2018,6.49,0.0,72.0,87,63
3436,USW00014732,"LAGUARDIA AIRPORT, NY US",05/30/2018,8.95,0.0,69.0,77,60
3437,USW00014732,"LAGUARDIA AIRPORT, NY US",05/31/2018,7.83,0.05,64.0,70,62
3438,USW00014732,"LAGUARDIA AIRPORT, NY US",06/01/2018,6.49,0.05,69.0,82,63
3439,USW00014732,"LAGUARDIA AIRPORT, NY US",06/02/2018,9.17,0.01,78.0,87,67
3440,USW00014732,"LAGUARDIA AIRPORT, NY US",06/03/2018,12.97,0.3,66.0,67,53
3441,USW00014732,"LAGUARDIA AIRPORT, NY US",06/04/2018,9.84,0.35,59.0,72,52
3442,USW00014732,"LAGUARDIA AIRPORT, NY US",06/05/2018,9.4,0.0,68.0,77,59
3443,USW00014732,"LAGUARDIA AIRPORT, NY US",06/06/2018,7.83,0.0,65.0,71,60
3444,USW00014732,"LAGUARDIA AIRPORT, NY US",06/07/2018,9.62,0.0,64.0,71,61
3445,USW00014732,"LAGUARDIA AIRPORT, NY US",06/08/2018,7.38,0.0,70.0,83,62
3446,USW00014732,"LAGUARDIA AIRPORT, NY US",06/09/2018,7.61,0.0,76.0,81,69
3447,USW00014732,"LAGUARDIA AIRPORT, NY US",06/10/2018,5.82,0.01,70.0,73,61
3448,USW00014732,"LAGUARDIA AIRPORT, NY US",06/11/2018,8.72,0.0,65.0,73,60
3449,USW00014732,"LAGUARDIA AIRPORT, NY US",06/12/2018,10.07,0.0,66.0,75,60
